age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
45,blue-collar,married,secondary,no,24,yes,no,cellular,4,may,316.0,2,,0,unknown,no
56,technician,married,secondary,no,184,yes,no,cellular,20,apr,388.0,2,,0,unknown,no
29,blue-collar,married,primary,no,41,yes,no,cellular,17,apr,61.0,2,,1,failure,no
31,management,married,tertiary,no,533,no,no,cellular,12,nov,81.0,5,,6,other,no
53,entrepreneur,married,secondary,no,18,no,yes,cellular,7,may,118.0,3,,0,unknown,no
30,technician,single,secondary,no,2717,yes,no,cellular,20,apr,183.0,3,,2,success,no
60,services,married,secondary,no,1060,no,no,telephone,24,jun,714.0,2,,1,success,no
59,unemployed,married,secondary,no,616,no,no,cellular,14,oct,408.0,3,,4,success,yes
63,retired,married,primary,no,9367,no,no,telephone,5,mar,254.0,2,,8,failure,yes
30,admin.,married,secondary,no,1189,yes,no,cellular,12,may,136.0,1,,0,unknown,no
35,technician,single,secondary,no,3852,yes,no,cellular,5,may,31.0,2,,1,failure,no
35,management,divorced,tertiary,no,489,yes,no,cellular,7,jul,285.0,1,,4,other,yes
43,blue-collar,married,primary,no,435,yes,no,cellular,16,apr,324.0,2,,1,failure,no
35,blue-collar,single,primary,no,-353,yes,no,cellular,12,may,161.0,1,,2,success,no
56,technician,married,secondary,no,0,yes,no,unknown,6,aug,45.0,1,,10,failure,no
34,self-employed,married,tertiary,no,1806,no,no,cellular,9,jul,1471.0,2,,7,other,no
37,technician,divorced,secondary,no,1127,yes,no,telephone,17,apr,44.0,1,,17,failure,no
25,management,single,tertiary,no,1637,no,no,cellular,28,jul,133.0,1,,2,failure,no
33,management,single,tertiary,no,1987,yes,no,cellular,30,dec,188.0,2,,1,failure,no
41,admin.,married,tertiary,no,5993,no,no,cellular,14,jan,122.0,3,,5,success,no
52,services,divorced,secondary,no,595,yes,no,cellular,17,apr,189.0,1,,1,failure,no
45,blue-collar,single,unknown,no,19,no,no,cellular,19,feb,137.0,2,,1,failure,yes
52,blue-collar,divorced,primary,no,950,yes,yes,telephone,20,apr,502.0,1,,2,failure,no
34,management,married,tertiary,no,6138,no,no,cellular,8,oct,212.0,4,,1,failure,yes
41,blue-collar,married,secondary,no,154,yes,no,cellular,5,may,347.0,1,,0,unknown,no
46,management,divorced,tertiary,no,266,yes,yes,cellular,14,may,114.0,2,,3,failure,no
30,admin.,divorced,secondary,no,2549,yes,no,cellular,18,may,140.0,2,,2,failure,no
39,entrepreneur,divorced,tertiary,no,1,yes,no,telephone,12,may,219.0,2,,0,unknown,no
48,blue-collar,married,secondary,no,616,no,no,cellular,22,may,266.0,2,,5,other,yes
42,blue-collar,married,unknown,no,254,yes,no,cellular,8,may,259.0,5,,0,unknown,no
49,admin.,divorced,tertiary,no,5041,yes,no,cellular,14,apr,884.0,2,,0,unknown,yes
32,self-employed,single,tertiary,no,0,no,no,cellular,4,aug,192.0,1,,2,other,yes
33,entrepreneur,divorced,tertiary,no,3345,yes,yes,telephone,5,may,336.0,2,,4,failure,no
47,management,single,tertiary,no,91,no,no,cellular,13,apr,358.0,1,,1,failure,yes
25,student,single,unknown,no,213,no,no,telephone,2,sep,208.0,1,,0,unknown,no
31,services,single,secondary,no,416,yes,no,cellular,16,apr,363.0,1,,1,success,no
55,blue-collar,divorced,primary,no,211,no,no,cellular,17,apr,247.0,1,,3,failure,no
27,technician,single,secondary,no,1182,no,no,cellular,3,mar,775.0,1,,1,success,yes
29,services,single,tertiary,no,139,no,no,cellular,11,sep,183.0,1,,2,failure,yes
32,entrepreneur,married,tertiary,no,603,yes,no,cellular,20,apr,29.0,3,,29,failure,no
47,admin.,single,secondary,no,318,no,no,cellular,3,sep,134.0,1,,4,success,yes
57,technician,divorced,secondary,no,981,yes,yes,cellular,4,jun,310.0,2,,1,failure,no
25,student,single,secondary,no,975,no,no,cellular,25,may,108.0,1,,2,failure,no
59,blue-collar,married,secondary,no,1840,yes,no,cellular,15,apr,386.0,1,,0,unknown,no
44,admin.,married,secondary,no,489,yes,no,cellular,20,apr,233.0,3,,1,failure,no
34,management,married,tertiary,no,7750,no,no,cellular,4,aug,632.0,1,,6,success,no
50,admin.,divorced,secondary,no,1599,yes,no,cellular,20,apr,874.0,2,,2,failure,yes
36,self-employed,married,secondary,no,3819,no,no,cellular,15,oct,449.0,1,,2,success,yes
35,blue-collar,married,primary,no,1395,yes,no,cellular,20,apr,97.0,2,,0,unknown,no
37,admin.,single,tertiary,no,144,yes,yes,cellular,4,aug,57.0,1,,0,unknown,no
32,technician,married,secondary,no,258,no,no,unknown,4,jun,9.0,1,,3,success,no
31,blue-collar,married,secondary,no,94,yes,no,cellular,17,apr,230.0,1,,0,unknown,no
42,management,single,tertiary,no,16,yes,no,telephone,16,jun,238.0,7,,0,unknown,yes
57,blue-collar,married,primary,no,1501,no,no,cellular,25,nov,280.0,2,,5,other,no
32,blue-collar,single,secondary,no,0,no,no,cellular,3,apr,212.0,1,,2,failure,yes
25,student,single,secondary,no,3025,no,no,cellular,26,oct,97.0,1,,0,unknown,yes
45,blue-collar,married,secondary,no,2047,yes,no,cellular,7,may,194.0,2,,2,failure,no
54,blue-collar,divorced,primary,no,201,yes,no,cellular,13,aug,211.0,2,,10,success,yes
38,services,married,secondary,no,407,yes,no,cellular,9,apr,50.0,3,,1,failure,no
35,blue-collar,single,primary,no,74,yes,no,cellular,13,may,93.0,3,,0,unknown,no
63,housemaid,married,primary,no,3338,no,no,cellular,5,sep,250.0,3,,17,other,yes
39,services,married,secondary,no,247,yes,no,cellular,7,may,624.0,3,,0,unknown,yes
30,blue-collar,single,secondary,no,1313,no,no,unknown,20,aug,174.0,1,,0,unknown,no
30,management,married,tertiary,no,235,no,no,cellular,8,sep,235.0,1,,1,failure,yes
34,blue-collar,married,secondary,no,4941,yes,no,cellular,14,may,8.0,6,,17,other,no
42,blue-collar,married,primary,no,2630,yes,no,cellular,26,nov,318.0,2,,4,success,yes
46,blue-collar,divorced,secondary,no,3458,yes,yes,cellular,20,apr,29.0,1,,2,failure,no
34,management,single,tertiary,no,56,yes,no,cellular,16,nov,224.0,1,,4,failure,no
38,management,single,tertiary,no,1074,yes,no,cellular,17,apr,161.0,1,,2,other,no
43,services,divorced,secondary,no,0,yes,no,cellular,17,apr,87.0,1,,0,unknown,no
37,admin.,divorced,secondary,no,2100,yes,no,cellular,17,aug,77.0,2,,1,failure,no
32,services,single,secondary,no,419,yes,no,cellular,7,sep,139.0,2,,3,failure,yes
42,admin.,divorced,tertiary,no,572,no,no,cellular,3,jun,69.0,2,,1,other,no
32,management,single,tertiary,no,0,no,no,cellular,12,oct,188.0,3,,0,unknown,no
46,technician,divorced,tertiary,no,3412,no,no,cellular,12,aug,206.0,1,,5,other,no
27,self-employed,single,tertiary,no,811,no,no,cellular,22,may,32.0,2,,0,unknown,no
41,admin.,married,secondary,no,151,yes,no,cellular,9,apr,146.0,2,,8,other,no
56,services,divorced,secondary,no,0,yes,no,cellular,7,may,216.0,2,,1,failure,no
46,technician,married,secondary,no,617,no,no,cellular,12,aug,216.0,1,,2,success,yes
35,self-employed,divorced,tertiary,no,2259,yes,no,cellular,6,may,300.0,1,,5,failure,no
65,retired,married,tertiary,no,1354,no,no,telephone,11,feb,285.0,1,,2,failure,no
60,management,married,tertiary,no,2191,yes,yes,cellular,22,jun,88.0,1,,2,failure,no
35,technician,married,secondary,no,113,no,no,cellular,13,aug,112.0,1,,2,other,no
47,technician,divorced,tertiary,no,2612,yes,no,cellular,15,oct,128.0,1,,1,other,yes
29,admin.,married,secondary,no,50,yes,yes,cellular,13,oct,299.0,1,,2,failure,no
45,housemaid,divorced,tertiary,no,839,yes,no,cellular,15,may,58.0,1,,0,unknown,no
72,retired,divorced,primary,no,5865,no,no,cellular,1,sep,499.0,2,,1,failure,yes
33,services,married,secondary,no,10529,yes,no,cellular,16,apr,222.0,1,,2,failure,no
24,student,single,secondary,no,21,no,no,cellular,26,aug,142.0,1,,0,unknown,yes
41,blue-collar,married,unknown,no,62,yes,no,cellular,15,may,167.0,1,,0,unknown,no
54,retired,divorced,tertiary,no,402,no,no,cellular,22,may,324.0,1,,0,unknown,no
40,technician,married,unknown,no,86,no,no,cellular,25,oct,152.0,1,,30,failure,no
33,services,married,secondary,no,234,yes,yes,cellular,6,may,87.0,1,,1,failure,no
42,housemaid,single,unknown,no,1840,no,no,cellular,24,aug,125.0,3,,6,failure,no
44,unemployed,single,tertiary,no,1087,yes,no,cellular,3,jun,388.0,2,,1,failure,no
55,technician,married,secondary,no,0,yes,no,cellular,7,may,217.0,1,,0,unknown,no
38,blue-collar,single,secondary,no,3090,yes,no,cellular,18,may,249.0,1,,2,failure,no
22,blue-collar,single,secondary,no,102,no,no,cellular,8,feb,365.0,1,,1,success,yes
34,housemaid,married,secondary,no,168,yes,no,cellular,8,jun,239.0,1,,1,other,no
31,management,married,tertiary,no,481,no,no,cellular,26,may,436.0,5,,1,success,yes
53,management,married,tertiary,no,6016,no,no,cellular,12,aug,285.0,1,,0,unknown,yes
35,management,single,tertiary,no,1423,no,no,telephone,4,jun,632.0,3,,2,other,yes
30,admin.,single,secondary,no,251,no,no,cellular,3,sep,326.0,1,,7,success,yes
32,technician,married,secondary,no,-43,yes,yes,cellular,16,apr,181.0,2,,18,other,no
48,admin.,married,primary,no,4903,yes,no,cellular,14,may,346.0,1,,7,other,no
43,blue-collar,married,primary,no,356,yes,no,cellular,11,may,339.0,2,,2,failure,no
39,management,married,tertiary,no,399,no,no,cellular,30,apr,285.0,1,,1,success,no
28,management,single,tertiary,no,980,no,no,cellular,28,aug,175.0,2,,1,other,yes
49,services,married,primary,no,423,yes,no,cellular,9,apr,641.0,4,,4,failure,no
27,admin.,single,secondary,no,1676,no,no,cellular,24,mar,103.0,1,,7,other,no
31,admin.,married,secondary,no,7435,no,no,cellular,25,may,182.0,2,,1,success,yes
35,technician,married,secondary,no,2101,yes,no,cellular,8,jun,126.0,1,,1,other,no
38,technician,divorced,tertiary,no,2669,no,no,cellular,30,apr,173.0,2,,5,failure,yes
45,blue-collar,married,secondary,no,1403,yes,no,telephone,13,may,125.0,2,,1,failure,no
36,self-employed,single,secondary,no,254,yes,no,cellular,18,may,262.0,1,,2,failure,no
46,blue-collar,married,primary,no,184,no,no,cellular,15,jun,236.0,1,,0,unknown,no
45,blue-collar,married,primary,no,0,yes,no,cellular,20,may,250.0,2,,0,unknown,no
33,management,married,secondary,no,495,no,no,cellular,11,jan,138.0,1,,2,success,yes
37,management,married,secondary,no,1012,yes,yes,cellular,8,may,180.0,1,,1,failure,no
29,management,single,tertiary,no,96,no,no,cellular,12,aug,88.0,2,,11,other,no
31,blue-collar,married,primary,no,138,yes,no,cellular,18,may,217.0,1,,3,failure,no
48,blue-collar,married,primary,no,1796,yes,no,telephone,17,apr,433.0,2,,1,other,no
56,retired,divorced,primary,no,65,no,no,cellular,22,apr,152.0,4,,1,failure,no
27,student,single,tertiary,no,258,no,no,cellular,25,may,663.0,1,,2,failure,yes
37,blue-collar,married,primary,no,0,yes,no,cellular,6,may,340.0,1,,1,failure,no
30,management,single,tertiary,no,69,no,no,cellular,30,apr,349.0,1,,0,unknown,yes
38,technician,married,secondary,no,6388,no,no,cellular,4,may,176.0,1,,2,success,no
37,admin.,divorced,secondary,no,-54,yes,no,cellular,17,apr,218.0,1,,1,failure,no
35,blue-collar,single,secondary,no,-586,yes,no,cellular,15,may,185.0,1,,2,failure,no
24,housemaid,divorced,primary,no,3676,yes,no,cellular,2,apr,417.0,1,,1,failure,no
50,housemaid,married,secondary,no,2701,no,no,telephone,18,jun,186.0,4,,2,other,no
44,management,divorced,secondary,no,-18,yes,no,cellular,13,may,20.0,1,,2,other,no
26,student,married,secondary,no,199,no,no,cellular,2,aug,143.0,2,,3,failure,no
36,management,single,tertiary,no,393,no,no,cellular,21,aug,122.0,1,,1,failure,yes
74,retired,married,unknown,no,1363,no,no,telephone,8,oct,125.0,1,,0,unknown,no
43,blue-collar,married,secondary,no,887,yes,no,cellular,12,may,220.0,3,,0,unknown,no
39,services,divorced,primary,no,437,yes,no,cellular,15,may,1628.0,2,,0,unknown,yes
60,retired,married,secondary,no,0,yes,no,cellular,20,apr,244.0,2,,1,failure,no
32,management,single,tertiary,no,446,no,no,cellular,9,dec,346.0,3,,2,success,no
31,services,single,secondary,no,205,yes,no,cellular,15,may,338.0,1,,1,failure,no
34,technician,married,secondary,no,332,no,no,cellular,11,sep,261.0,2,,1,failure,yes
35,management,married,tertiary,no,968,no,no,cellular,3,jun,169.0,1,,3,success,yes
32,blue-collar,married,secondary,no,658,yes,no,cellular,6,apr,283.0,3,,2,failure,no
54,technician,single,secondary,no,805,no,no,cellular,12,aug,359.0,1,,13,failure,yes
56,admin.,divorced,secondary,no,1048,yes,no,cellular,26,may,97.0,1,,3,success,no
28,self-employed,married,tertiary,no,256,no,no,cellular,9,dec,227.0,2,,1,success,yes
47,services,single,primary,no,3403,no,no,cellular,2,jun,670.0,1,,19,failure,yes
50,entrepreneur,single,primary,no,254,yes,no,telephone,15,may,3.0,5,,1,failure,no
36,self-employed,single,tertiary,no,-219,no,yes,cellular,18,may,111.0,1,,2,failure,no
75,retired,married,primary,no,6181,no,no,telephone,1,apr,355.0,1,,0,unknown,yes
35,management,married,tertiary,no,1780,yes,no,cellular,7,may,196.0,1,,3,failure,no
37,technician,married,secondary,no,264,yes,no,cellular,8,may,76.0,1,,2,other,no
24,services,single,secondary,no,643,no,no,cellular,21,oct,143.0,1,,4,success,yes
54,blue-collar,married,secondary,no,201,yes,no,cellular,12,may,121.0,4,,0,unknown,no
33,blue-collar,married,primary,no,18,yes,no,cellular,15,may,220.0,1,,0,unknown,no
54,management,divorced,secondary,no,1199,no,no,telephone,22,jun,91.0,2,,1,failure,no
62,retired,married,secondary,no,393,no,no,cellular,9,dec,102.0,1,,1,failure,yes
29,technician,married,secondary,no,450,yes,no,cellular,26,apr,212.0,3,,2,success,yes
50,management,divorced,tertiary,no,958,no,no,cellular,18,jun,111.0,2,,0,unknown,yes
35,management,single,tertiary,no,472,yes,no,cellular,18,may,51.0,1,,3,failure,no
32,management,married,tertiary,no,3950,yes,no,cellular,15,may,54.0,1,,1,other,no
59,management,married,secondary,no,2661,no,no,cellular,9,nov,69.0,2,,1,success,no
37,blue-collar,divorced,secondary,no,229,yes,no,cellular,12,may,109.0,1,,4,failure,no
36,blue-collar,married,primary,no,91,yes,no,telephone,15,may,20.0,7,,3,other,no
48,management,divorced,tertiary,no,1077,no,no,cellular,5,jun,79.0,1,,2,failure,no
50,management,divorced,tertiary,no,557,yes,no,cellular,29,jun,269.0,1,,0,unknown,yes
54,management,married,tertiary,no,0,no,no,cellular,24,mar,169.0,2,,4,failure,yes
36,admin.,divorced,secondary,no,351,yes,no,unknown,1,sep,13.0,1,,11,other,no
25,blue-collar,married,secondary,no,1277,yes,no,cellular,7,may,432.0,1,,0,unknown,no
41,management,married,tertiary,no,583,no,no,cellular,15,oct,173.0,1,,1,failure,yes
72,retired,married,primary,no,2161,no,no,telephone,5,aug,442.0,1,,5,other,yes
29,unemployed,single,secondary,no,578,no,no,cellular,9,jul,324.0,1,,0,unknown,yes
33,entrepreneur,married,primary,no,0,yes,no,telephone,7,may,42.0,2,,0,unknown,no
22,student,single,secondary,no,1101,no,no,telephone,9,sep,427.0,1,,2,success,yes
54,technician,married,secondary,no,2071,yes,no,cellular,2,jun,226.0,1,,0,unknown,no
38,technician,divorced,tertiary,no,106,no,no,cellular,25,oct,124.0,3,,3,success,yes
49,services,married,primary,no,1064,yes,no,cellular,6,apr,453.0,2,,1,failure,no
51,unemployed,married,secondary,no,1717,no,no,cellular,3,nov,195.0,1,,0,unknown,yes
57,retired,married,secondary,no,-1185,yes,no,telephone,20,may,376.0,1,,5,other,no
57,technician,married,secondary,no,1660,no,no,cellular,8,jun,404.0,1,,2,failure,no
54,blue-collar,married,secondary,no,0,yes,no,telephone,13,may,391.0,2,,0,unknown,no
32,services,married,secondary,no,1833,yes,no,cellular,14,may,133.0,1,,5,failure,no
32,technician,single,secondary,no,217,no,no,cellular,6,sep,182.0,2,,2,failure,yes
50,unemployed,married,secondary,no,156,no,no,unknown,22,feb,20.0,1,,0,unknown,no
34,management,married,tertiary,no,66,yes,no,cellular,20,apr,93.0,1,,0,unknown,no
26,technician,single,secondary,no,782,no,no,cellular,18,oct,48.0,1,,0,unknown,no
46,technician,married,secondary,no,545,yes,no,telephone,18,may,325.0,4,,2,failure,no
60,retired,married,secondary,no,2557,no,no,cellular,8,jul,262.0,2,,5,failure,yes
25,services,single,secondary,no,781,no,no,cellular,11,aug,195.0,1,,3,success,yes
34,unemployed,married,tertiary,no,3180,no,no,cellular,1,mar,257.0,2,,0,unknown,yes
31,admin.,single,secondary,no,6296,no,no,cellular,16,nov,891.0,1,,3,success,yes
29,technician,single,secondary,no,691,yes,no,cellular,6,may,203.0,1,,2,failure,yes
30,blue-collar,single,secondary,no,-147,yes,yes,cellular,12,may,250.0,1,,1,other,no
32,self-employed,single,tertiary,no,222,no,no,cellular,2,jun,315.0,1,,2,success,yes
33,services,single,tertiary,no,129,yes,no,cellular,14,apr,301.0,2,,1,failure,no
43,blue-collar,single,secondary,no,634,yes,no,cellular,18,may,87.0,1,,1,success,no
52,management,single,tertiary,no,287,no,no,telephone,27,may,176.0,2,,3,failure,no
24,admin.,single,secondary,no,1664,no,no,cellular,5,jun,457.0,2,,0,unknown,yes
30,management,single,secondary,no,-118,yes,no,cellular,15,may,20.0,5,,0,unknown,no
19,student,single,unknown,no,68,no,no,cellular,12,aug,480.0,4,,0,unknown,no
30,admin.,single,secondary,no,717,no,no,cellular,9,mar,92.0,3,,0,unknown,yes
29,admin.,single,secondary,no,158,no,no,cellular,10,feb,263.0,1,,2,failure,yes
53,management,married,secondary,no,2325,no,no,cellular,12,aug,494.0,1,,3,failure,no
45,management,single,tertiary,no,1693,yes,no,cellular,18,aug,202.0,1,,1,success,no
39,technician,divorced,secondary,no,1885,no,no,cellular,2,jun,264.0,1,,0,unknown,no
31,management,single,tertiary,no,2202,no,no,cellular,26,may,254.0,4,,6,other,no
59,management,married,tertiary,no,206,no,no,cellular,27,apr,299.0,2,,1,failure,yes
25,student,single,secondary,no,2693,no,no,cellular,8,jul,300.0,2,,1,success,yes
32,management,divorced,tertiary,no,58202,no,no,cellular,8,feb,228.0,4,,1,failure,no
45,unemployed,divorced,secondary,no,368,yes,no,cellular,17,apr,169.0,1,,0,unknown,no
53,admin.,divorced,secondary,no,1116,yes,yes,cellular,23,jun,170.0,1,,8,success,no
41,blue-collar,married,primary,no,83,yes,no,cellular,6,may,133.0,1,,0,unknown,no
33,management,single,tertiary,no,3345,yes,no,cellular,18,may,152.0,2,,0,unknown,no
36,technician,married,secondary,no,71,yes,no,cellular,17,apr,92.0,1,,3,other,no
34,admin.,married,secondary,no,296,yes,no,cellular,9,sep,598.0,1,,0,unknown,yes
66,retired,married,secondary,no,276,no,no,cellular,14,oct,71.0,1,,1,success,no
64,retired,married,secondary,no,8000,no,no,cellular,15,feb,89.0,2,,3,failure,no
34,management,single,tertiary,no,131,yes,no,cellular,4,aug,99.0,1,,1,failure,no
32,blue-collar,single,secondary,no,1415,yes,no,cellular,14,may,254.0,5,,1,failure,no
41,blue-collar,married,primary,no,-175,yes,yes,cellular,17,apr,118.0,1,,0,unknown,no
38,entrepreneur,divorced,primary,no,355,yes,no,cellular,13,may,243.0,1,,1,failure,no
26,blue-collar,married,secondary,no,243,yes,no,cellular,18,sep,116.0,1,,2,failure,yes
47,management,married,tertiary,no,380,no,no,cellular,11,oct,66.0,1,,2,failure,no
29,admin.,single,secondary,no,1245,no,no,cellular,8,jul,352.0,2,,0,unknown,no
37,blue-collar,married,secondary,no,5,yes,no,cellular,20,apr,24.0,5,,1,failure,no
52,technician,single,secondary,no,79,no,no,cellular,17,nov,130.0,1,,0,unknown,no
32,technician,married,secondary,no,0,no,no,cellular,13,oct,114.0,1,,7,success,no
23,student,single,secondary,no,951,no,no,cellular,17,aug,189.0,1,,0,unknown,yes
36,management,single,tertiary,no,1663,yes,no,cellular,5,may,99.0,1,,0,unknown,no
38,blue-collar,married,secondary,no,198,yes,no,cellular,15,may,359.0,1,,1,failure,no
53,blue-collar,divorced,secondary,no,3954,yes,no,cellular,17,apr,227.0,2,,0,unknown,no
32,management,married,tertiary,no,109,yes,no,cellular,2,jun,230.0,1,,7,failure,yes
31,technician,single,tertiary,no,611,no,no,cellular,30,apr,383.0,1,,1,success,yes
37,admin.,divorced,secondary,no,2040,yes,no,cellular,18,may,175.0,1,,1,failure,no
19,student,single,secondary,no,279,no,no,cellular,18,aug,207.0,1,,0,unknown,no
23,technician,single,secondary,no,76,no,no,cellular,13,aug,324.0,1,,2,failure,no
35,blue-collar,married,secondary,no,0,yes,no,cellular,12,may,228.0,1,,0,unknown,no
33,technician,married,secondary,no,55,yes,no,cellular,15,may,93.0,1,,0,unknown,no
32,management,married,tertiary,no,269,yes,no,cellular,18,may,11.0,6,,3,failure,no
23,services,single,secondary,no,183,no,no,cellular,30,apr,582.0,1,,0,unknown,yes
32,technician,married,secondary,no,643,no,no,cellular,25,jun,46.0,3,,4,success,no
52,blue-collar,single,secondary,no,158,yes,no,cellular,16,apr,208.0,2,,16,failure,no
42,blue-collar,married,secondary,no,349,yes,no,cellular,10,aug,178.0,1,,0,unknown,yes
42,technician,divorced,secondary,no,356,yes,no,cellular,6,may,296.0,4,,0,unknown,no
37,unemployed,married,secondary,no,205,no,no,cellular,1,sep,101.0,1,,0,unknown,yes
26,self-employed,single,tertiary,no,388,no,no,cellular,26,may,385.0,5,,1,other,yes
46,blue-collar,divorced,secondary,no,5085,yes,no,cellular,13,may,386.0,1,,1,failure,no
37,blue-collar,married,secondary,no,139,no,no,cellular,5,jun,263.0,1,,0,unknown,yes
30,management,single,tertiary,no,469,no,no,cellular,23,feb,373.0,2,,6,other,yes
66,retired,single,primary,no,1644,no,no,telephone,25,aug,1255.0,1,,3,other,yes
54,blue-collar,divorced,primary,no,2063,yes,no,cellular,12,may,165.0,6,,2,failure,no
35,blue-collar,married,secondary,no,1388,yes,no,cellular,17,apr,583.0,1,,0,unknown,yes
30,management,married,tertiary,no,758,yes,no,cellular,6,may,124.0,1,,1,failure,no
27,technician,single,secondary,no,875,no,no,cellular,18,jun,107.0,3,,0,unknown,no
35,blue-collar,married,secondary,no,-17,yes,no,cellular,7,may,79.0,2,,2,failure,no
48,services,divorced,secondary,no,223,no,no,cellular,12,may,291.0,3,,0,unknown,no
77,retired,divorced,primary,no,64,no,no,telephone,15,mar,321.0,1,,6,failure,yes
33,technician,single,tertiary,no,1313,no,no,cellular,13,aug,124.0,2,,1,failure,yes
41,management,single,tertiary,no,266,yes,yes,cellular,7,may,528.0,1,,3,failure,no
36,services,married,secondary,no,228,no,no,cellular,11,aug,309.0,1,,3,success,yes
35,technician,married,tertiary,no,159,yes,no,cellular,20,apr,185.0,2,,0,unknown,no
34,services,married,primary,no,194,yes,no,cellular,16,apr,291.0,1,,0,unknown,no
33,management,married,tertiary,no,3186,no,no,cellular,2,nov,133.0,1,,1,success,no
29,management,single,tertiary,no,3196,no,no,cellular,24,apr,318.0,1,,5,failure,no
36,self-employed,married,primary,no,305,yes,no,cellular,20,apr,225.0,4,,1,failure,no
36,management,single,tertiary,no,382,no,no,cellular,15,jun,95.0,1,,1,failure,no
25,services,single,secondary,no,309,yes,no,cellular,20,sep,250.0,2,,3,failure,yes
53,management,divorced,tertiary,no,473,no,no,cellular,25,aug,143.0,1,,7,success,no
42,technician,married,secondary,no,-192,yes,no,cellular,8,may,229.0,1,,1,failure,no
35,technician,single,tertiary,no,1998,yes,no,cellular,26,may,1066.0,1,,0,unknown,yes
77,retired,married,unknown,no,877,no,no,cellular,11,aug,41.0,1,,3,success,no
61,retired,married,secondary,no,201,no,no,cellular,28,aug,800.0,1,,1,success,yes
46,entrepreneur,single,primary,no,6129,yes,no,cellular,14,may,213.0,3,,1,failure,no
40,admin.,single,secondary,no,4,no,no,cellular,17,aug,269.0,2,,3,success,yes
31,admin.,single,tertiary,no,3382,no,no,cellular,30,apr,445.0,1,,23,other,yes
33,management,single,tertiary,no,3337,no,no,cellular,4,oct,233.0,1,,1,other,no
32,technician,single,secondary,no,625,yes,no,cellular,14,may,122.0,3,,1,failure,no
43,services,divorced,secondary,no,393,yes,no,cellular,5,may,157.0,1,,2,failure,no
57,management,married,tertiary,no,6103,yes,no,cellular,24,may,287.0,1,,0,unknown,yes
24,student,married,unknown,no,20,no,no,cellular,2,sep,57.0,1,,2,failure,no
55,entrepreneur,married,tertiary,no,26576,no,no,cellular,1,jul,91.0,6,,5,other,no
34,admin.,single,secondary,no,1359,yes,no,cellular,31,aug,86.0,1,,3,other,no
44,technician,single,secondary,no,1063,yes,no,cellular,7,apr,951.0,1,,0,unknown,no
27,student,single,tertiary,no,718,no,no,cellular,30,apr,183.0,1,,0,unknown,yes
42,services,married,secondary,no,-38,yes,no,cellular,17,apr,129.0,1,,0,unknown,no
44,blue-collar,married,primary,no,688,yes,no,cellular,11,may,309.0,3,,5,other,no
34,admin.,married,secondary,no,270,yes,no,cellular,2,jun,265.0,1,,3,other,yes
30,management,married,tertiary,no,104,no,no,cellular,5,feb,253.0,1,,2,failure,yes
30,student,single,secondary,no,2364,no,no,cellular,14,may,80.0,4,,2,success,no
25,student,married,secondary,no,2321,no,no,cellular,8,sep,310.0,2,,3,failure,yes
30,student,single,tertiary,no,1217,no,no,cellular,26,may,266.0,1,,0,unknown,yes
41,technician,single,unknown,no,2084,no,no,cellular,21,apr,463.0,2,,0,unknown,yes
34,management,single,primary,no,130,yes,no,cellular,16,apr,103.0,2,,2,failure,no
30,technician,married,secondary,no,1093,yes,no,telephone,25,may,51.0,7,,4,failure,no
42,technician,single,secondary,no,746,no,no,cellular,22,may,109.0,1,,0,unknown,no
41,blue-collar,married,secondary,no,-4,yes,no,cellular,12,may,722.0,1,,1,failure,no
30,management,married,tertiary,no,238,yes,no,cellular,8,apr,658.0,2,,0,unknown,yes
71,retired,divorced,primary,no,680,no,no,telephone,24,feb,330.0,1,,0,unknown,yes
32,admin.,married,secondary,no,387,yes,no,cellular,13,apr,195.0,1,,1,failure,no
36,services,married,secondary,no,887,yes,no,cellular,9,apr,182.0,1,,3,failure,no
35,blue-collar,married,primary,no,130,yes,no,cellular,18,may,285.0,1,,0,unknown,no
37,services,married,secondary,no,1502,yes,no,cellular,5,may,84.0,1,,0,unknown,no
38,services,married,secondary,no,48,yes,no,cellular,8,apr,155.0,1,,3,failure,no
49,admin.,married,secondary,no,4,yes,no,cellular,21,aug,53.0,1,,0,unknown,no
29,technician,single,secondary,no,160,yes,no,unknown,25,may,5.0,1,,7,other,no
27,self-employed,married,tertiary,no,771,no,no,cellular,15,jun,423.0,3,,0,unknown,no
57,retired,married,secondary,no,324,no,no,cellular,30,apr,267.0,1,,4,other,no
33,technician,single,tertiary,no,2401,yes,no,cellular,16,apr,428.0,3,,5,failure,no
41,blue-collar,married,secondary,no,265,yes,no,cellular,7,may,500.0,1,,0,unknown,no
52,blue-collar,married,secondary,no,1754,yes,no,cellular,11,may,313.0,1,,0,unknown,no
23,student,single,secondary,no,48,no,no,cellular,5,may,177.0,2,,1,success,no
48,services,single,primary,no,32,no,yes,cellular,8,may,202.0,6,,1,failure,no
49,management,single,tertiary,no,1220,no,no,cellular,22,apr,89.0,2,,1,failure,no
36,management,single,tertiary,no,2556,yes,no,cellular,13,may,165.0,1,,0,unknown,no
41,blue-collar,divorced,unknown,no,-203,yes,no,cellular,11,may,474.0,1,,11,other,yes
47,management,married,unknown,no,1270,no,no,cellular,22,may,83.0,1,,1,failure,no
