age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,management,divorced,tertiary,no,126,no,no,cellular,14,may,170.0,1,-1.0,0,unknown,no
32,blue-collar,married,secondary,no,169,yes,no,cellular,14,may,291.0,2,-1.0,0,unknown,no
33,technician,married,secondary,no,318,yes,no,cellular,14,may,108.0,4,342.0,14,other,no
36,services,single,secondary,no,-267,yes,no,cellular,14,may,99.0,7,352.0,1,failure,no
34,blue-collar,married,primary,no,109,yes,no,cellular,14,may,685.0,2,-1.0,0,unknown,no
41,blue-collar,married,secondary,no,427,yes,yes,cellular,14,may,177.0,2,-1.0,0,unknown,no
34,admin.,married,secondary,no,384,yes,no,cellular,14,may,551.0,2,-1.0,0,unknown,no
37,management,divorced,tertiary,no,-42,yes,no,cellular,14,may,668.0,2,-1.0,0,unknown,yes
35,technician,married,secondary,no,222,yes,no,cellular,14,may,165.0,5,177.0,7,failure,no
56,admin.,single,secondary,no,3309,yes,no,cellular,14,may,65.0,1,-1.0,0,unknown,no
34,blue-collar,married,secondary,no,332,no,no,cellular,14,may,134.0,2,-1.0,0,unknown,no
29,services,married,secondary,no,1002,yes,no,cellular,14,may,50.0,2,-1.0,0,unknown,no
44,self-employed,divorced,secondary,no,583,yes,no,cellular,14,may,423.0,3,-1.0,0,unknown,no
46,admin.,single,secondary,no,-976,yes,yes,cellular,14,may,111.0,1,-1.0,0,unknown,no
32,management,single,tertiary,no,499,yes,no,cellular,14,may,182.0,1,339.0,2,failure,no
37,services,married,secondary,no,6089,yes,no,cellular,14,may,616.0,2,-1.0,0,unknown,yes
36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224.0,4,-1.0,0,unknown,yes
33,entrepreneur,married,tertiary,no,1145,yes,no,cellular,14,may,92.0,3,-1.0,0,unknown,no
55,blue-collar,divorced,unknown,no,1545,yes,no,cellular,14,may,59.0,1,345.0,2,failure,no
37,management,divorced,secondary,no,1287,yes,no,cellular,14,may,432.0,1,-1.0,0,unknown,no
56,retired,divorced,primary,no,48,yes,no,cellular,14,may,132.0,2,-1.0,0,unknown,no
39,blue-collar,single,primary,no,-100,yes,no,cellular,14,may,159.0,1,358.0,2,failure,no
40,retired,single,primary,no,-79,no,no,cellular,14,may,396.0,1,370.0,1,failure,no
25,student,single,tertiary,no,938,yes,no,cellular,14,may,36.0,1,352.0,1,other,no
51,blue-collar,married,secondary,no,500,no,no,cellular,14,may,471.0,1,-1.0,0,unknown,no
36,technician,single,tertiary,no,0,yes,no,cellular,14,may,155.0,2,303.0,3,other,no
35,blue-collar,divorced,secondary,no,336,yes,no,cellular,14,may,191.0,1,346.0,2,failure,yes
37,blue-collar,married,primary,no,190,yes,no,cellular,14,may,17.0,6,-1.0,0,unknown,no
29,blue-collar,married,secondary,no,7863,yes,no,cellular,14,may,1129.0,1,-1.0,0,unknown,yes
52,blue-collar,married,secondary,no,633,yes,no,cellular,14,may,292.0,1,-1.0,0,unknown,no
56,blue-collar,married,secondary,no,-256,yes,yes,cellular,14,may,92.0,1,370.0,2,failure,no
54,blue-collar,divorced,unknown,no,-473,yes,no,cellular,14,may,239.0,1,351.0,2,failure,no
23,housemaid,single,secondary,no,650,yes,no,cellular,14,may,136.0,1,367.0,4,failure,no
38,management,married,tertiary,no,89,yes,no,cellular,14,may,71.0,1,360.0,10,failure,no
52,self-employed,married,secondary,no,213,yes,no,cellular,14,may,164.0,2,-1.0,0,unknown,no
25,services,single,secondary,no,216,yes,no,cellular,14,may,175.0,3,-1.0,0,unknown,no
43,services,married,primary,no,2567,yes,no,cellular,14,may,109.0,1,360.0,2,failure,no
42,blue-collar,divorced,primary,no,1563,yes,no,cellular,14,may,164.0,2,364.0,1,failure,no
35,technician,married,tertiary,no,4,yes,no,cellular,14,may,88.0,1,-1.0,0,unknown,no
30,services,married,secondary,no,1222,yes,no,cellular,14,may,444.0,1,-1.0,0,unknown,no
54,management,divorced,tertiary,no,-449,yes,no,cellular,14,may,691.0,1,-1.0,0,unknown,yes
50,management,single,secondary,no,4527,yes,no,cellular,14,may,140.0,1,-1.0,0,unknown,no
34,self-employed,single,unknown,no,687,yes,no,cellular,14,may,99.0,2,-1.0,0,unknown,no
34,admin.,married,secondary,no,774,yes,yes,cellular,14,may,163.0,1,175.0,6,other,no
25,admin.,single,secondary,no,248,yes,no,cellular,14,may,121.0,1,-1.0,0,unknown,no
28,blue-collar,married,secondary,no,519,yes,yes,cellular,14,may,311.0,1,-1.0,0,unknown,no
37,management,married,tertiary,no,8821,yes,no,cellular,14,may,167.0,1,-1.0,0,unknown,no
50,blue-collar,married,secondary,no,2719,yes,no,cellular,14,may,97.0,2,-1.0,0,unknown,no
47,blue-collar,single,primary,no,133,yes,no,cellular,14,may,285.0,1,330.0,3,other,no
29,technician,married,tertiary,no,604,yes,no,cellular,14,may,430.0,4,-1.0,0,unknown,no
34,management,single,tertiary,no,28,yes,no,cellular,14,may,175.0,1,358.0,2,failure,no
31,blue-collar,married,secondary,no,536,yes,no,cellular,14,may,22.0,6,-1.0,0,unknown,no
28,blue-collar,married,tertiary,no,335,yes,no,cellular,14,may,256.0,1,322.0,3,success,no
46,blue-collar,divorced,secondary,no,1074,yes,no,cellular,14,may,277.0,2,-1.0,0,unknown,no
29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130.0,2,-1.0,0,unknown,no
45,blue-collar,married,secondary,no,87,yes,no,cellular,14,may,96.0,1,360.0,3,failure,no
29,unemployed,married,tertiary,no,111,yes,no,cellular,14,may,216.0,1,-1.0,0,unknown,no
34,blue-collar,single,secondary,no,62,yes,no,cellular,14,may,105.0,1,-1.0,0,unknown,no
25,admin.,single,secondary,no,1235,yes,yes,cellular,14,may,64.0,1,349.0,3,failure,no
27,blue-collar,married,secondary,no,-330,yes,yes,cellular,14,may,88.0,1,353.0,2,failure,no
55,services,single,secondary,no,1126,yes,no,telephone,14,may,166.0,1,-1.0,0,unknown,no
38,blue-collar,married,primary,no,-42,yes,no,cellular,14,may,87.0,1,-1.0,0,unknown,no
46,blue-collar,married,secondary,no,130,yes,no,cellular,14,may,106.0,1,349.0,1,failure,no
28,technician,married,secondary,no,58,yes,no,cellular,14,may,16.0,6,351.0,1,failure,no
35,services,divorced,secondary,no,221,yes,no,cellular,14,may,150.0,1,360.0,1,failure,no
36,blue-collar,married,secondary,no,779,yes,no,cellular,14,may,172.0,1,-1.0,0,unknown,no
32,technician,married,tertiary,no,15,no,no,cellular,14,may,226.0,1,346.0,1,failure,no
33,blue-collar,married,secondary,no,249,yes,no,cellular,14,may,7.0,7,287.0,4,failure,no
46,admin.,married,secondary,no,-236,yes,no,telephone,14,may,217.0,2,-1.0,0,unknown,no
47,blue-collar,married,primary,no,881,yes,no,cellular,14,may,143.0,1,370.0,2,failure,no
48,blue-collar,divorced,secondary,no,65,yes,no,cellular,14,may,146.0,1,370.0,1,failure,no
36,entrepreneur,divorced,secondary,no,2996,yes,no,cellular,14,may,104.0,1,-1.0,0,unknown,no
35,management,single,tertiary,no,478,yes,no,cellular,14,may,107.0,1,265.0,2,failure,no
26,services,married,secondary,no,864,yes,yes,cellular,14,may,466.0,1,-1.0,0,unknown,no
54,retired,divorced,tertiary,no,2682,yes,no,cellular,14,may,334.0,1,-1.0,0,unknown,no
45,blue-collar,married,secondary,no,1003,yes,no,cellular,14,may,444.0,1,-1.0,0,unknown,no
37,blue-collar,married,secondary,no,700,yes,no,cellular,14,may,138.0,1,-1.0,0,unknown,no
33,housemaid,single,secondary,no,96,yes,no,cellular,14,may,30.0,6,-1.0,0,unknown,no
42,housemaid,single,primary,no,1179,yes,no,cellular,14,may,136.0,1,337.0,4,failure,no
39,blue-collar,single,secondary,no,0,yes,no,cellular,14,may,9.0,10,330.0,10,other,no
35,blue-collar,married,primary,no,422,yes,no,cellular,14,may,73.0,1,-1.0,0,unknown,no
36,blue-collar,divorced,primary,no,0,no,no,cellular,14,may,543.0,2,-1.0,0,unknown,no
34,blue-collar,married,secondary,no,237,yes,no,cellular,14,may,115.0,3,-1.0,0,unknown,no
46,blue-collar,married,secondary,no,312,yes,no,cellular,14,may,20.0,2,-1.0,0,unknown,no
29,admin.,divorced,secondary,no,-254,yes,no,cellular,14,may,406.0,2,-1.0,0,unknown,yes
34,self-employed,single,tertiary,no,1272,yes,no,cellular,14,may,202.0,1,-1.0,0,unknown,no
52,management,divorced,tertiary,no,482,yes,no,cellular,14,may,162.0,4,365.0,1,failure,no
43,blue-collar,married,primary,no,533,yes,no,cellular,14,may,246.0,2,370.0,1,other,no
36,self-employed,divorced,tertiary,no,1354,yes,no,cellular,14,may,1723.0,1,356.0,2,success,yes
58,blue-collar,divorced,primary,no,2246,yes,no,cellular,14,may,294.0,2,-1.0,0,unknown,no
33,services,single,secondary,no,-448,yes,no,cellular,14,may,95.0,2,-1.0,0,unknown,no
35,student,divorced,primary,no,2755,yes,no,cellular,14,may,177.0,2,345.0,3,other,no
24,blue-collar,married,primary,no,456,no,no,cellular,14,may,337.0,2,-1.0,0,unknown,no
53,management,married,tertiary,no,261,yes,no,telephone,14,may,154.0,2,336.0,2,failure,no
34,admin.,married,primary,no,0,yes,yes,cellular,14,may,1020.0,1,-1.0,0,unknown,yes
39,services,single,secondary,no,1048,yes,no,cellular,14,may,149.0,1,-1.0,0,unknown,no
44,housemaid,married,primary,no,1342,yes,yes,telephone,14,may,112.0,2,370.0,2,failure,no
37,services,divorced,secondary,no,75,yes,no,cellular,14,may,160.0,1,-1.0,0,unknown,no
31,technician,single,secondary,no,23,yes,no,cellular,14,may,97.0,1,370.0,1,failure,no
33,technician,single,secondary,no,287,yes,no,cellular,14,may,97.0,1,358.0,8,failure,no
24,services,single,unknown,no,608,yes,no,cellular,14,may,184.0,1,-1.0,0,unknown,no
25,services,single,secondary,no,-107,yes,no,cellular,14,may,156.0,1,-1.0,0,unknown,no
58,self-employed,married,secondary,no,28318,yes,no,cellular,14,may,168.0,2,-1.0,0,unknown,no
33,blue-collar,single,primary,no,60,yes,no,cellular,14,may,74.0,1,290.0,2,failure,no
33,management,single,tertiary,no,-149,yes,no,cellular,14,may,111.0,1,296.0,3,failure,no
37,admin.,divorced,secondary,no,141,yes,no,cellular,14,may,233.0,1,-1.0,0,unknown,no
42,self-employed,married,secondary,no,2,yes,no,cellular,14,may,51.0,5,-1.0,0,unknown,no
33,management,married,primary,no,262,yes,no,cellular,14,may,386.0,3,-1.0,0,unknown,no
29,admin.,married,secondary,no,1761,yes,yes,cellular,14,may,175.0,1,-1.0,0,unknown,no
47,self-employed,married,tertiary,no,3,yes,no,cellular,14,may,199.0,15,-1.0,0,unknown,no
33,blue-collar,married,secondary,no,245,yes,no,cellular,14,may,437.0,2,370.0,8,other,no
42,blue-collar,single,primary,no,177,yes,no,cellular,14,may,174.0,2,-1.0,0,unknown,no
32,blue-collar,single,secondary,no,811,yes,no,cellular,14,may,563.0,1,-1.0,0,unknown,yes
23,blue-collar,single,secondary,no,1105,yes,no,cellular,14,may,377.0,1,-1.0,0,unknown,no
39,blue-collar,married,secondary,no,-220,yes,no,cellular,14,may,282.0,1,352.0,2,failure,no
27,blue-collar,married,secondary,no,1295,yes,no,cellular,14,may,1106.0,1,-1.0,0,unknown,no
31,blue-collar,single,primary,no,538,yes,no,cellular,14,may,703.0,4,-1.0,0,unknown,no
39,blue-collar,married,secondary,no,300,yes,no,cellular,14,may,506.0,1,-1.0,0,unknown,no
43,technician,single,tertiary,no,275,yes,no,telephone,14,may,151.0,2,360.0,1,other,no
54,blue-collar,married,primary,no,316,yes,no,cellular,14,may,240.0,1,-1.0,0,unknown,no
34,management,married,tertiary,no,273,yes,no,cellular,14,may,492.0,1,175.0,2,failure,yes
29,admin.,married,tertiary,no,111,no,no,cellular,14,may,208.0,1,-1.0,0,unknown,no
45,entrepreneur,married,primary,no,276,yes,yes,cellular,14,may,586.0,1,364.0,1,failure,no
39,admin.,divorced,secondary,no,1089,yes,no,cellular,14,may,128.0,1,-1.0,0,unknown,no
42,entrepreneur,married,tertiary,no,171,yes,no,cellular,14,may,135.0,1,176.0,5,failure,no
51,management,divorced,tertiary,no,-256,yes,yes,cellular,14,may,97.0,1,-1.0,0,unknown,no
53,services,single,secondary,no,4778,yes,no,cellular,14,may,83.0,1,-1.0,0,unknown,no
33,technician,single,secondary,no,716,yes,no,cellular,14,may,234.0,2,-1.0,0,unknown,no
36,technician,single,secondary,no,-206,yes,no,cellular,14,may,419.0,1,360.0,4,failure,no
30,blue-collar,single,secondary,no,-177,yes,no,cellular,14,may,87.0,1,345.0,2,other,no
38,blue-collar,married,primary,no,132,yes,no,cellular,14,may,797.0,2,-1.0,0,unknown,no
38,services,single,primary,no,393,yes,no,cellular,14,may,200.0,1,-1.0,0,unknown,no
30,blue-collar,married,primary,no,99,yes,no,telephone,14,may,93.0,1,-1.0,0,unknown,no
32,blue-collar,married,secondary,no,-103,yes,no,cellular,14,may,298.0,1,-1.0,0,unknown,no
28,admin.,married,secondary,no,22,yes,yes,cellular,14,may,523.0,2,-1.0,0,unknown,no
36,management,married,secondary,no,1825,yes,no,cellular,14,may,24.0,1,346.0,1,failure,no
47,admin.,married,secondary,no,1934,no,yes,cellular,14,may,225.0,1,364.0,1,failure,no
57,services,married,secondary,no,0,yes,no,cellular,14,may,16.0,9,282.0,3,other,no
26,technician,single,tertiary,no,468,yes,no,cellular,14,may,221.0,2,364.0,1,failure,no
28,student,married,secondary,no,704,yes,yes,cellular,14,may,171.0,3,-1.0,0,unknown,no
46,housemaid,single,secondary,no,198,yes,no,cellular,14,may,93.0,1,350.0,1,other,no
51,blue-collar,single,secondary,no,708,yes,no,telephone,14,may,391.0,1,364.0,1,failure,no
31,technician,single,secondary,no,7567,no,no,cellular,14,may,287.0,1,276.0,2,failure,no
31,management,married,tertiary,no,0,yes,no,cellular,14,may,215.0,1,-1.0,0,unknown,no
28,management,single,tertiary,no,1027,yes,no,cellular,14,may,433.0,1,-1.0,0,unknown,no
37,technician,divorced,secondary,no,5957,yes,no,cellular,14,may,64.0,3,177.0,2,failure,no
41,blue-collar,married,secondary,no,580,yes,no,cellular,14,may,874.0,1,363.0,1,failure,yes
31,blue-collar,married,secondary,no,625,yes,no,cellular,14,may,137.0,3,-1.0,0,unknown,no
40,blue-collar,married,primary,no,637,yes,no,cellular,14,may,200.0,1,-1.0,0,unknown,no
29,management,married,secondary,no,231,no,no,cellular,14,may,1075.0,1,14.0,1,failure,yes
35,management,married,tertiary,no,1212,yes,no,cellular,14,may,235.0,1,352.0,1,other,no
55,retired,married,primary,no,-966,no,yes,cellular,14,may,104.0,1,-1.0,0,unknown,no
34,blue-collar,single,secondary,no,1351,yes,no,cellular,14,may,334.0,2,-1.0,0,unknown,no
30,blue-collar,married,secondary,no,-97,yes,yes,cellular,14,may,255.0,1,356.0,1,other,no
41,blue-collar,single,secondary,no,1880,no,yes,cellular,14,may,35.0,1,356.0,10,other,no
43,technician,single,secondary,no,214,yes,no,cellular,14,may,335.0,1,-1.0,0,unknown,no
33,blue-collar,single,secondary,no,142,yes,no,cellular,14,may,123.0,1,360.0,3,other,no
32,admin.,married,secondary,no,684,yes,no,cellular,14,may,607.0,3,-1.0,0,unknown,yes
37,blue-collar,married,primary,no,397,yes,no,telephone,14,may,13.0,5,-1.0,0,unknown,no
28,technician,single,tertiary,no,375,yes,no,cellular,14,may,43.0,1,350.0,1,other,no
40,blue-collar,divorced,secondary,no,973,no,no,cellular,14,may,449.0,1,-1.0,0,unknown,yes
43,entrepreneur,married,primary,no,2315,yes,yes,cellular,14,may,42.0,1,-1.0,0,unknown,no
60,blue-collar,married,secondary,no,1407,yes,no,cellular,14,may,112.0,1,370.0,1,failure,no
34,blue-collar,married,secondary,no,175,yes,no,cellular,14,may,50.0,2,364.0,2,failure,no
46,blue-collar,married,secondary,no,431,yes,no,cellular,14,may,157.0,4,367.0,1,failure,no
48,management,divorced,tertiary,no,541,yes,no,cellular,14,may,72.0,1,363.0,2,other,no
50,management,married,secondary,no,125,yes,yes,cellular,14,may,8.0,5,-1.0,0,unknown,no
30,blue-collar,married,secondary,no,15,yes,yes,cellular,14,may,524.0,1,370.0,2,failure,no
43,management,married,tertiary,no,-271,yes,yes,telephone,14,may,121.0,1,-1.0,0,unknown,no
40,blue-collar,married,primary,no,3705,yes,no,cellular,14,may,23.0,1,332.0,1,failure,no
30,admin.,single,secondary,no,43,yes,no,cellular,14,may,91.0,1,370.0,2,failure,no
55,retired,married,secondary,no,785,yes,no,cellular,14,may,47.0,1,370.0,2,failure,no
45,blue-collar,married,primary,no,345,yes,no,telephone,14,may,289.0,3,-1.0,0,unknown,no
43,technician,married,secondary,no,38,yes,no,cellular,14,may,273.0,1,-1.0,0,unknown,no
42,blue-collar,married,primary,no,142,yes,no,cellular,14,may,11.0,5,-1.0,0,unknown,no
39,management,married,tertiary,no,1090,yes,no,cellular,14,may,11.0,5,-1.0,0,unknown,no
42,entrepreneur,married,secondary,no,718,yes,no,cellular,14,may,201.0,2,365.0,2,failure,no
33,blue-collar,married,secondary,no,687,yes,no,cellular,14,may,72.0,2,370.0,1,failure,no
28,blue-collar,married,primary,no,206,yes,no,cellular,14,may,155.0,2,-1.0,0,unknown,no
23,admin.,single,secondary,no,21,yes,yes,cellular,14,may,183.0,3,-1.0,0,unknown,no
28,admin.,single,secondary,no,3,no,no,cellular,14,may,138.0,2,-1.0,0,unknown,no
25,student,single,secondary,no,963,yes,no,telephone,14,may,230.0,4,301.0,1,failure,no
37,blue-collar,married,unknown,no,969,yes,no,cellular,14,may,343.0,2,-1.0,0,unknown,no
30,technician,married,secondary,no,0,yes,no,cellular,14,may,47.0,3,-1.0,0,unknown,no
35,blue-collar,married,primary,no,113,yes,no,cellular,14,may,318.0,3,-1.0,0,unknown,no
42,blue-collar,single,primary,no,22,yes,no,cellular,14,may,116.0,4,365.0,1,failure,no
39,technician,single,secondary,no,-237,yes,no,cellular,14,may,64.0,2,-1.0,0,unknown,no
48,blue-collar,married,primary,no,214,yes,yes,cellular,14,may,307.0,1,177.0,2,failure,yes
46,management,divorced,tertiary,no,233,yes,yes,cellular,14,may,57.0,4,-1.0,0,unknown,no
29,management,single,tertiary,no,21,yes,no,cellular,14,may,107.0,4,371.0,3,failure,no
39,management,married,tertiary,no,1738,yes,no,cellular,14,may,633.0,1,358.0,1,other,yes
26,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,786.0,1,-1.0,0,unknown,yes
55,management,married,primary,no,366,yes,no,cellular,14,may,161.0,1,364.0,1,failure,no
34,management,married,tertiary,no,902,yes,no,cellular,14,may,159.0,1,367.0,2,other,no
59,management,married,tertiary,no,2260,yes,no,cellular,14,may,303.0,1,-1.0,0,unknown,no
31,blue-collar,single,secondary,no,183,yes,no,cellular,14,may,258.0,1,300.0,1,success,no
28,admin.,divorced,secondary,no,-504,yes,yes,cellular,14,may,578.0,1,-1.0,0,unknown,yes
54,retired,married,secondary,no,1139,yes,no,cellular,14,may,155.0,1,177.0,7,failure,no
48,admin.,divorced,secondary,no,-407,yes,no,cellular,14,may,210.0,2,352.0,1,failure,no
53,services,divorced,primary,no,146,yes,no,cellular,14,may,149.0,1,370.0,1,failure,no
50,blue-collar,married,secondary,no,-581,yes,no,cellular,14,may,877.0,2,345.0,5,failure,no
40,admin.,single,primary,no,846,yes,no,cellular,14,may,204.0,1,-1.0,0,unknown,no
38,technician,single,secondary,no,1211,yes,no,cellular,14,may,498.0,1,358.0,1,success,no
28,services,married,secondary,no,0,yes,no,telephone,14,may,62.0,7,-1.0,0,unknown,no
29,blue-collar,single,unknown,no,913,yes,no,telephone,14,may,188.0,1,352.0,2,failure,no
49,entrepreneur,divorced,secondary,no,816,yes,no,cellular,14,may,12.0,7,-1.0,0,unknown,no
29,admin.,married,secondary,no,6429,yes,yes,cellular,14,may,535.0,1,352.0,2,failure,no
48,admin.,divorced,unknown,no,-70,no,no,cellular,14,may,243.0,1,-1.0,0,unknown,no
31,admin.,married,secondary,no,8781,yes,no,cellular,14,may,680.0,1,177.0,1,success,yes
39,management,single,tertiary,no,3202,yes,no,cellular,14,may,14.0,8,-1.0,0,unknown,no
39,technician,single,secondary,no,1355,yes,no,cellular,14,may,1180.0,1,-1.0,0,unknown,yes
28,blue-collar,married,secondary,no,373,yes,no,cellular,14,may,10.0,9,344.0,1,failure,no
35,services,single,secondary,no,35,yes,no,cellular,14,may,152.0,1,-1.0,0,unknown,no
33,blue-collar,married,secondary,no,705,yes,no,cellular,14,may,112.0,2,-1.0,0,unknown,no
35,blue-collar,single,secondary,no,4963,yes,no,cellular,14,may,456.0,1,300.0,1,failure,yes
35,management,single,tertiary,no,-146,yes,no,cellular,14,may,279.0,1,266.0,1,failure,no
31,services,married,secondary,no,640,yes,no,cellular,14,may,411.0,2,-1.0,0,unknown,no
50,blue-collar,divorced,primary,no,1629,yes,no,cellular,14,may,67.0,1,-1.0,0,unknown,no
35,admin.,married,secondary,no,3863,yes,no,cellular,14,may,125.0,1,175.0,1,failure,no
37,admin.,single,secondary,no,9,yes,no,cellular,14,may,165.0,1,-1.0,0,unknown,no
48,blue-collar,divorced,primary,no,194,yes,no,cellular,14,may,263.0,1,-1.0,0,unknown,no
40,unemployed,married,secondary,no,270,yes,no,cellular,14,may,255.0,2,345.0,1,failure,no
37,admin.,divorced,secondary,no,0,yes,yes,cellular,14,may,17.0,7,-1.0,0,unknown,no
35,services,married,secondary,no,341,yes,no,cellular,14,may,345.0,1,-1.0,0,unknown,yes
43,management,married,primary,no,62,yes,no,cellular,14,may,133.0,1,300.0,3,failure,no
40,technician,married,tertiary,no,253,yes,no,cellular,14,may,377.0,4,280.0,2,other,no
37,technician,married,secondary,no,720,yes,no,cellular,14,may,365.0,6,36.0,3,failure,no
34,blue-collar,married,secondary,no,2436,yes,no,cellular,14,may,8.0,7,-1.0,0,unknown,no
49,blue-collar,single,primary,no,87,yes,no,telephone,14,may,162.0,2,-1.0,0,unknown,no
32,management,married,tertiary,no,2431,yes,no,cellular,14,may,646.0,5,-1.0,0,unknown,yes
44,admin.,single,secondary,no,275,yes,no,cellular,14,may,7.0,5,367.0,4,failure,no
29,technician,single,secondary,no,500,yes,no,cellular,14,may,273.0,3,-1.0,0,unknown,no
55,blue-collar,divorced,primary,no,8180,no,no,cellular,14,may,854.0,2,360.0,1,failure,yes
48,blue-collar,married,secondary,no,503,yes,no,cellular,14,may,105.0,1,-1.0,0,unknown,no
39,services,married,secondary,no,20928,no,no,cellular,14,may,1166.0,1,352.0,1,other,no
40,retired,divorced,primary,no,919,yes,no,cellular,14,may,103.0,2,-1.0,0,unknown,no
31,self-employed,single,tertiary,no,17924,yes,no,cellular,14,may,745.0,1,174.0,3,failure,yes
26,admin.,single,secondary,no,66,yes,no,cellular,14,may,451.0,1,339.0,3,failure,no
49,management,married,tertiary,no,85,yes,no,cellular,14,may,590.0,5,359.0,1,other,yes
56,blue-collar,married,primary,no,828,yes,no,cellular,14,may,214.0,1,349.0,1,failure,no
36,management,single,tertiary,no,85,no,no,cellular,14,may,76.0,1,-1.0,0,unknown,no
23,blue-collar,married,secondary,no,0,yes,no,cellular,14,may,223.0,1,-1.0,0,unknown,no
38,management,single,tertiary,no,-119,yes,no,cellular,14,may,185.0,1,-1.0,0,unknown,no
43,blue-collar,single,secondary,no,592,yes,no,cellular,14,may,260.0,1,-1.0,0,unknown,no
47,technician,married,secondary,no,417,yes,no,cellular,14,may,94.0,1,-1.0,0,unknown,no
43,blue-collar,married,secondary,no,117,yes,no,cellular,14,may,73.0,1,370.0,1,failure,no
43,blue-collar,divorced,secondary,no,688,yes,no,cellular,14,may,149.0,3,-1.0,0,unknown,no
33,management,single,tertiary,no,5145,yes,no,cellular,14,may,338.0,1,175.0,2,other,no
38,services,divorced,secondary,no,6182,yes,no,cellular,14,may,484.0,3,177.0,1,other,no
28,blue-collar,single,secondary,no,61,yes,no,cellular,14,may,428.0,3,-1.0,0,unknown,no
44,admin.,divorced,secondary,no,2999,yes,no,cellular,14,may,717.0,1,-1.0,0,unknown,yes
54,services,married,primary,no,8,yes,no,cellular,14,may,143.0,1,-1.0,0,unknown,no
33,blue-collar,married,primary,no,149,yes,no,cellular,14,may,21.0,2,-1.0,0,unknown,no
37,technician,single,secondary,no,2139,yes,no,cellular,14,may,146.0,3,-1.0,0,unknown,no
37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189.0,1,371.0,1,failure,no
28,blue-collar,single,primary,no,54,yes,no,cellular,14,may,533.0,1,371.0,1,other,yes
44,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,may,10.0,10,-1.0,0,unknown,no
33,services,single,secondary,no,100,yes,no,cellular,14,may,11.0,8,297.0,7,other,no
36,services,married,secondary,no,3988,yes,yes,cellular,14,may,141.0,1,-1.0,0,unknown,no
26,blue-collar,single,primary,no,619,yes,yes,cellular,14,may,720.0,1,352.0,1,failure,no
33,management,single,tertiary,no,283,yes,no,cellular,14,may,40.0,1,-1.0,0,unknown,no
33,admin.,single,secondary,no,223,yes,yes,cellular,14,may,15.0,11,352.0,4,failure,no
35,blue-collar,married,secondary,no,257,yes,no,cellular,14,may,186.0,1,-1.0,0,unknown,no
36,blue-collar,married,unknown,no,1336,yes,yes,cellular,14,may,42.0,7,-1.0,0,unknown,no
27,blue-collar,married,secondary,no,1028,yes,yes,cellular,14,may,580.0,1,329.0,1,failure,no
54,admin.,single,secondary,no,3344,yes,no,cellular,14,may,12.0,8,-1.0,0,unknown,no
55,self-employed,married,secondary,no,203,yes,no,telephone,14,may,9.0,5,174.0,12,other,no
35,technician,married,tertiary,no,-269,yes,yes,cellular,14,may,344.0,4,-1.0,0,unknown,no
38,technician,single,tertiary,no,744,yes,no,cellular,14,may,283.0,1,288.0,12,other,no
58,services,married,primary,no,2946,yes,no,cellular,14,may,467.0,1,-1.0,0,unknown,yes
36,admin.,divorced,secondary,no,869,yes,no,cellular,14,may,102.0,1,350.0,1,failure,no
32,management,single,tertiary,no,469,yes,no,cellular,14,may,925.0,1,-1.0,0,unknown,no
43,management,married,tertiary,no,1712,yes,no,cellular,14,may,254.0,11,-1.0,0,unknown,no
49,blue-collar,married,tertiary,no,1769,yes,no,cellular,14,may,283.0,2,-1.0,0,unknown,no
33,management,single,secondary,no,1615,yes,no,cellular,14,may,178.0,8,174.0,3,failure,no
49,technician,married,secondary,no,-205,yes,yes,cellular,14,may,6.0,6,309.0,1,failure,no
34,blue-collar,married,secondary,no,529,yes,no,cellular,14,may,325.0,1,351.0,3,failure,no
26,management,single,tertiary,no,3944,yes,no,cellular,14,may,974.0,2,-1.0,0,unknown,yes
33,admin.,married,secondary,no,1521,yes,no,cellular,14,may,222.0,1,-1.0,0,unknown,no
36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341.0,1,330.0,2,other,no
35,blue-collar,married,primary,no,602,yes,no,cellular,14,may,467.0,6,-1.0,0,unknown,no
43,blue-collar,single,secondary,no,276,yes,no,cellular,14,may,33.0,6,-1.0,0,unknown,no
28,services,married,primary,no,3,yes,no,cellular,14,may,9.0,1,-1.0,0,unknown,no
38,admin.,married,secondary,no,66,yes,no,cellular,14,may,51.0,1,365.0,7,failure,no
36,admin.,divorced,secondary,no,437,yes,no,cellular,14,may,722.0,2,344.0,1,success,yes
36,management,married,tertiary,no,532,yes,no,cellular,14,may,603.0,1,-1.0,0,unknown,no
43,blue-collar,married,secondary,no,1437,yes,no,cellular,14,may,94.0,1,-1.0,0,unknown,no
56,blue-collar,married,secondary,no,244,yes,no,cellular,14,may,465.0,3,-1.0,0,unknown,no
44,services,divorced,secondary,no,130,yes,no,cellular,14,may,263.0,1,371.0,1,failure,no
