age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
49,blue-collar,married,primary,no,722,yes,no,unknown,15,may,324.0,5,-1,0,unknown,no
31,services,married,secondary,yes,-500,yes,no,unknown,8,may,128.0,5,-1,0,unknown,no
34,technician,married,secondary,no,-320,yes,yes,unknown,26,may,156.0,2,-1,0,unknown,no
28,technician,single,secondary,no,56,yes,no,unknown,30,may,1055.0,4,-1,0,unknown,no
37,blue-collar,married,secondary,no,-103,yes,no,unknown,7,may,145.0,1,-1,0,unknown,no
45,blue-collar,divorced,primary,no,112,no,no,unknown,4,jun,111.0,10,-1,0,unknown,no
31,blue-collar,married,secondary,no,190,yes,no,unknown,4,jun,83.0,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,887,yes,no,unknown,16,may,169.0,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,355,yes,no,unknown,21,may,37.0,2,-1,0,unknown,no
42,blue-collar,married,primary,no,-768,yes,yes,unknown,15,may,160.0,3,-1,0,unknown,no
39,housemaid,single,secondary,no,195,yes,yes,unknown,5,jun,184.0,3,-1,0,unknown,no
50,blue-collar,married,secondary,no,3571,yes,no,unknown,13,may,490.0,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,1660,yes,no,unknown,23,may,153.0,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,365,yes,no,unknown,19,may,93.0,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,-613,yes,no,unknown,2,jun,163.0,2,-1,0,unknown,no
35,blue-collar,single,secondary,no,183,yes,no,unknown,3,jun,158.0,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,2741,yes,no,unknown,6,jun,117.0,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,3,yes,yes,unknown,27,may,148.0,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,-154,yes,no,unknown,6,may,127.0,1,-1,0,unknown,no
32,blue-collar,single,secondary,no,61,yes,no,unknown,9,may,169.0,4,-1,0,unknown,no
33,blue-collar,single,secondary,yes,98,yes,no,unknown,2,jun,495.0,3,-1,0,unknown,no
44,blue-collar,divorced,primary,no,-63,yes,yes,unknown,9,may,108.0,1,-1,0,unknown,no
35,technician,divorced,secondary,no,1245,yes,no,unknown,2,jun,95.0,2,-1,0,unknown,no
49,management,married,tertiary,no,199,no,no,unknown,6,may,346.0,1,-1,0,unknown,no
27,admin.,married,tertiary,no,119,yes,no,unknown,26,may,245.0,3,-1,0,unknown,no
24,admin.,married,secondary,no,573,no,no,unknown,9,may,181.0,2,-1,0,unknown,no
45,admin.,married,primary,no,109,yes,yes,unknown,19,may,31.0,1,-1,0,unknown,no
29,admin.,married,secondary,no,595,yes,no,unknown,27,may,203.0,2,-1,0,unknown,no
59,retired,married,secondary,no,317,yes,no,unknown,30,may,631.0,1,-1,0,unknown,no
30,admin.,married,tertiary,no,136,yes,yes,unknown,2,jun,155.0,3,-1,0,unknown,no
29,admin.,married,secondary,no,216,yes,no,unknown,28,may,21.0,1,-1,0,unknown,no
37,management,married,tertiary,no,1185,yes,no,unknown,7,may,62.0,3,-1,0,unknown,no
30,services,married,tertiary,no,947,yes,no,unknown,30,may,286.0,1,-1,0,unknown,no
32,admin.,single,secondary,no,429,yes,no,unknown,12,may,60.0,1,-1,0,unknown,no
40,technician,married,unknown,no,317,yes,no,unknown,12,may,504.0,1,-1,0,unknown,no
35,management,married,tertiary,no,768,no,yes,unknown,21,may,749.0,1,-1,0,unknown,no
55,retired,divorced,primary,no,1029,yes,no,unknown,2,jun,140.0,2,-1,0,unknown,no
48,management,married,tertiary,no,-205,yes,no,unknown,6,jun,290.0,2,-1,0,unknown,no
45,technician,married,primary,no,133,yes,yes,unknown,9,jun,188.0,1,-1,0,unknown,no
35,management,married,tertiary,no,-454,yes,no,unknown,5,jun,250.0,1,-1,0,unknown,no
55,services,married,secondary,no,1060,yes,no,unknown,14,may,110.0,1,-1,0,unknown,no
50,services,single,secondary,no,378,yes,no,unknown,14,may,234.0,1,-1,0,unknown,no
51,blue-collar,married,primary,no,7624,no,no,unknown,6,jun,90.0,3,-1,0,unknown,no
52,services,married,secondary,no,513,yes,no,unknown,5,may,87.0,6,-1,0,unknown,no
30,blue-collar,married,primary,no,0,yes,no,unknown,16,may,214.0,1,-1,0,unknown,no
47,blue-collar,married,primary,no,172,yes,no,unknown,6,may,193.0,1,-1,0,unknown,no
29,admin.,single,secondary,no,1455,yes,no,unknown,27,may,173.0,1,-1,0,unknown,no
32,services,single,secondary,no,550,yes,no,unknown,21,may,323.0,2,-1,0,unknown,no
23,services,single,secondary,no,392,yes,no,unknown,26,may,350.0,1,-1,0,unknown,no
51,management,married,secondary,no,3797,yes,no,unknown,28,may,103.0,2,-1,0,unknown,no
29,entrepreneur,married,secondary,no,419,no,no,unknown,27,may,395.0,6,-1,0,unknown,no
31,technician,single,tertiary,no,1549,no,no,unknown,26,may,306.0,1,-1,0,unknown,no
48,technician,married,tertiary,no,581,yes,no,unknown,6,jun,221.0,1,-1,0,unknown,no
52,technician,married,secondary,no,74,yes,no,unknown,13,may,69.0,2,-1,0,unknown,no
29,admin.,divorced,secondary,no,142,yes,no,unknown,4,jun,172.0,2,-1,0,unknown,no
37,admin.,divorced,secondary,no,318,yes,no,unknown,3,jun,190.0,8,-1,0,unknown,no
38,technician,single,tertiary,no,797,yes,no,unknown,4,jun,44.0,1,-1,0,unknown,no
40,blue-collar,single,primary,no,378,yes,no,unknown,6,jun,128.0,2,-1,0,unknown,no
36,technician,married,secondary,no,163,yes,no,unknown,5,may,1118.0,1,-1,0,unknown,no
36,blue-collar,married,unknown,no,669,yes,no,unknown,16,may,334.0,2,-1,0,unknown,no
32,admin.,divorced,secondary,no,107,yes,no,unknown,13,may,35.0,1,-1,0,unknown,no
39,technician,married,secondary,no,316,yes,no,unknown,29,may,920.0,2,-1,0,unknown,yes
44,technician,married,secondary,no,271,yes,yes,unknown,6,may,194.0,5,-1,0,unknown,no
37,technician,married,secondary,no,561,yes,no,unknown,2,jun,101.0,2,-1,0,unknown,no
46,admin.,married,primary,no,0,yes,yes,unknown,5,may,455.0,1,-1,0,unknown,no
32,blue-collar,single,unknown,no,680,yes,no,unknown,28,may,203.0,2,-1,0,unknown,no
39,entrepreneur,married,secondary,no,0,yes,yes,unknown,27,may,37.0,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,2193,yes,no,unknown,16,may,193.0,2,-1,0,unknown,no
41,management,divorced,secondary,no,2173,yes,no,unknown,6,jun,117.0,6,-1,0,unknown,no
39,blue-collar,married,secondary,no,0,yes,yes,unknown,2,jun,273.0,7,-1,0,unknown,no
43,blue-collar,married,secondary,no,91,yes,yes,unknown,15,may,353.0,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,1135,yes,no,unknown,27,may,514.0,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,73,yes,yes,unknown,12,may,249.0,1,-1,0,unknown,no
44,services,divorced,secondary,no,293,yes,no,unknown,5,may,485.0,4,-1,0,unknown,no
33,self-employed,single,tertiary,no,3734,yes,no,unknown,12,may,205.0,6,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,116,no,no,unknown,23,may,142.0,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,139,yes,yes,unknown,16,may,24.0,2,-1,0,unknown,no
53,blue-collar,married,secondary,yes,-303,yes,no,unknown,2,jun,303.0,2,-1,0,unknown,no
32,blue-collar,single,secondary,no,176,yes,no,unknown,9,may,421.0,2,-1,0,unknown,no
29,self-employed,single,secondary,no,608,yes,no,unknown,15,may,227.0,1,-1,0,unknown,no
52,management,married,tertiary,no,0,yes,no,unknown,4,jun,245.0,2,-1,0,unknown,no
31,management,single,tertiary,no,132,no,no,unknown,28,may,261.0,1,-1,0,unknown,no
27,services,single,tertiary,no,37,yes,no,unknown,28,may,152.0,2,-1,0,unknown,no
23,student,single,secondary,no,33,yes,no,unknown,13,may,404.0,1,-1,0,unknown,no
49,management,married,tertiary,no,221,yes,yes,unknown,5,may,224.0,1,-1,0,unknown,no
41,entrepreneur,married,primary,no,14,yes,no,unknown,5,jun,85.0,3,-1,0,unknown,no
34,management,married,tertiary,no,0,yes,yes,unknown,26,may,77.0,2,-1,0,unknown,no
34,management,married,tertiary,no,1694,yes,no,unknown,16,may,144.0,7,-1,0,unknown,no
54,housemaid,married,primary,no,2607,yes,no,unknown,9,jun,157.0,1,-1,0,unknown,no
36,management,single,tertiary,no,661,yes,no,unknown,8,may,516.0,2,-1,0,unknown,no
48,services,married,secondary,no,1340,yes,no,unknown,15,may,347.0,1,-1,0,unknown,no
38,services,married,secondary,no,-129,no,yes,unknown,3,jun,108.0,2,-1,0,unknown,no
41,blue-collar,married,primary,no,55,yes,no,unknown,19,may,216.0,1,-1,0,unknown,no
59,retired,single,secondary,no,2626,yes,no,unknown,7,may,793.0,2,-1,0,unknown,no
39,management,single,tertiary,no,732,yes,no,unknown,23,may,57.0,4,-1,0,unknown,no
40,blue-collar,married,primary,no,0,yes,no,unknown,29,may,282.0,1,-1,0,unknown,no
35,blue-collar,married,primary,no,277,yes,no,unknown,23,may,92.0,1,-1,0,unknown,no
37,blue-collar,married,primary,no,395,yes,no,unknown,6,jun,191.0,7,-1,0,unknown,no
29,management,single,tertiary,no,7897,yes,no,unknown,16,may,116.0,3,-1,0,unknown,no
33,blue-collar,married,primary,no,177,yes,no,unknown,23,may,23.0,1,-1,0,unknown,no
38,blue-collar,married,primary,no,1713,yes,no,unknown,16,may,145.0,2,-1,0,unknown,no
36,technician,married,secondary,no,2144,yes,no,unknown,9,jun,218.0,1,-1,0,unknown,no
33,technician,married,secondary,no,4136,yes,no,unknown,21,may,363.0,2,-1,0,unknown,no
31,technician,single,secondary,no,-49,yes,no,unknown,23,may,156.0,1,-1,0,unknown,no
36,blue-collar,married,primary,yes,278,yes,no,unknown,23,may,217.0,4,-1,0,unknown,no
41,technician,married,secondary,no,425,yes,no,unknown,19,may,135.0,3,-1,0,unknown,no
32,blue-collar,married,primary,no,268,yes,no,unknown,28,may,1880.0,2,-1,0,unknown,no
48,blue-collar,married,primary,no,480,yes,no,unknown,4,jun,172.0,2,-1,0,unknown,no
26,technician,single,secondary,no,0,yes,no,unknown,8,may,112.0,2,-1,0,unknown,no
56,entrepreneur,married,tertiary,no,2835,yes,no,unknown,14,may,139.0,2,-1,0,unknown,no
35,blue-collar,married,primary,no,410,yes,no,unknown,2,jun,85.0,3,-1,0,unknown,no
45,services,single,secondary,no,1502,yes,no,unknown,14,may,78.0,1,-1,0,unknown,no
44,services,married,secondary,no,877,yes,yes,unknown,5,jun,166.0,2,-1,0,unknown,no
49,technician,single,tertiary,no,-159,yes,no,unknown,21,may,221.0,2,-1,0,unknown,no
39,unemployed,single,secondary,no,71,yes,no,unknown,7,may,355.0,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,0,yes,no,unknown,8,may,252.0,6,-1,0,unknown,no
50,admin.,divorced,secondary,no,876,yes,no,unknown,4,jun,21.0,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,308,yes,no,unknown,27,may,509.0,2,-1,0,unknown,no
60,technician,divorced,primary,no,2296,yes,no,unknown,6,may,55.0,1,-1,0,unknown,no
48,admin.,divorced,secondary,no,395,yes,no,unknown,2,jun,591.0,2,-1,0,unknown,no
52,blue-collar,married,unknown,no,12831,yes,no,unknown,16,may,178.0,2,-1,0,unknown,no
53,technician,married,secondary,no,0,yes,no,unknown,2,jun,1040.0,1,-1,0,unknown,yes
32,technician,single,secondary,no,690,yes,no,unknown,21,may,221.0,1,-1,0,unknown,no
32,blue-collar,single,primary,no,-630,yes,no,unknown,28,may,115.0,2,-1,0,unknown,no
23,technician,single,secondary,no,-1193,yes,no,unknown,12,may,77.0,5,-1,0,unknown,no
27,blue-collar,married,secondary,no,-63,yes,no,unknown,13,may,98.0,2,-1,0,unknown,no
46,blue-collar,married,primary,no,712,yes,yes,unknown,14,may,248.0,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,4895,yes,no,unknown,21,may,221.0,1,-1,0,unknown,no
27,entrepreneur,single,secondary,no,1144,yes,no,unknown,13,may,252.0,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,-630,yes,no,unknown,13,may,111.0,3,-1,0,unknown,no
41,blue-collar,single,secondary,no,109,yes,no,unknown,13,may,405.0,2,-1,0,unknown,no
33,technician,divorced,tertiary,no,2430,yes,no,unknown,21,may,436.0,1,-1,0,unknown,no
42,blue-collar,divorced,primary,no,1050,yes,no,unknown,6,may,88.0,2,-1,0,unknown,no
27,blue-collar,single,secondary,yes,36,yes,no,unknown,19,may,37.0,8,-1,0,unknown,no
31,technician,divorced,secondary,no,0,yes,yes,unknown,8,may,1205.0,2,-1,0,unknown,no
46,blue-collar,divorced,secondary,no,229,yes,no,unknown,6,may,192.0,2,-1,0,unknown,no
49,blue-collar,divorced,secondary,no,-239,yes,no,unknown,29,may,281.0,8,-1,0,unknown,no
31,blue-collar,divorced,secondary,no,133,yes,no,unknown,19,may,193.0,1,-1,0,unknown,no
55,admin.,married,tertiary,no,24867,no,no,unknown,9,jun,172.0,5,-1,0,unknown,no
31,admin.,married,secondary,no,125,yes,no,unknown,28,may,744.0,3,-1,0,unknown,no
55,management,married,primary,no,208,yes,yes,unknown,9,jun,233.0,2,-1,0,unknown,no
45,housemaid,married,primary,no,2785,no,no,unknown,6,jun,30.0,1,-1,0,unknown,no
34,services,married,tertiary,no,68,yes,no,unknown,21,may,141.0,5,-1,0,unknown,no
38,management,married,tertiary,no,243,yes,yes,unknown,27,may,230.0,3,-1,0,unknown,no
53,services,married,secondary,no,2604,no,no,unknown,26,may,43.0,2,-1,0,unknown,no
55,services,married,secondary,no,256,yes,no,unknown,15,may,204.0,3,-1,0,unknown,no
42,technician,married,tertiary,no,2603,no,no,unknown,12,may,2.0,2,-1,0,unknown,no
27,unemployed,married,tertiary,no,967,no,no,unknown,5,may,63.0,3,-1,0,unknown,no
32,admin.,single,secondary,no,27,yes,no,unknown,26,may,230.0,2,-1,0,unknown,no
37,admin.,single,secondary,no,142,yes,no,unknown,8,may,225.0,1,-1,0,unknown,no
48,services,married,secondary,no,246,yes,yes,unknown,6,jun,209.0,2,-1,0,unknown,no
48,blue-collar,married,primary,no,98,yes,no,unknown,5,jun,285.0,3,-1,0,unknown,no
38,technician,married,secondary,no,0,yes,no,unknown,8,may,203.0,2,-1,0,unknown,no
43,technician,married,secondary,no,326,yes,no,unknown,15,may,88.0,1,-1,0,unknown,no
30,housemaid,married,secondary,no,671,yes,no,unknown,28,may,83.0,1,-1,0,unknown,no
26,student,single,secondary,no,16,yes,no,unknown,14,may,485.0,1,-1,0,unknown,no
46,blue-collar,married,primary,no,-1700,no,no,unknown,14,may,58.0,1,-1,0,unknown,no
60,admin.,married,secondary,no,3706,yes,no,unknown,29,may,360.0,1,-1,0,unknown,no
54,admin.,divorced,secondary,no,349,no,no,unknown,14,may,188.0,5,-1,0,unknown,no
46,housemaid,single,primary,no,2451,yes,no,unknown,9,jun,109.0,1,-1,0,unknown,no
32,technician,divorced,primary,no,126,yes,no,unknown,6,jun,107.0,9,-1,0,unknown,no
34,services,married,secondary,no,5206,yes,no,unknown,6,may,586.0,1,-1,0,unknown,no
57,blue-collar,married,primary,no,355,yes,no,unknown,9,jun,330.0,1,-1,0,unknown,no
26,admin.,divorced,secondary,no,108,yes,no,unknown,16,may,200.0,3,-1,0,unknown,no
52,blue-collar,married,secondary,no,-79,no,no,unknown,9,jun,339.0,2,-1,0,unknown,no
28,admin.,single,secondary,yes,-347,yes,no,unknown,9,may,100.0,2,-1,0,unknown,no
53,technician,married,secondary,no,-576,yes,no,unknown,27,may,179.0,2,-1,0,unknown,no
52,blue-collar,married,primary,no,7449,yes,no,unknown,2,jun,114.0,24,-1,0,unknown,no
38,management,divorced,tertiary,no,108,yes,no,unknown,26,may,24.0,1,-1,0,unknown,no
44,blue-collar,married,primary,no,1152,yes,no,unknown,26,may,20.0,1,-1,0,unknown,no
31,technician,single,tertiary,no,-168,yes,no,unknown,20,may,132.0,2,-1,0,unknown,no
33,services,married,secondary,no,-700,yes,yes,unknown,5,may,170.0,5,-1,0,unknown,no
53,services,married,secondary,no,2000,yes,no,unknown,9,may,920.0,3,-1,0,unknown,yes
32,management,divorced,tertiary,no,151,yes,yes,unknown,19,may,153.0,1,-1,0,unknown,no
58,blue-collar,married,secondary,no,7067,no,no,unknown,5,jun,40.0,2,-1,0,unknown,no
60,admin.,divorced,secondary,no,5117,yes,no,unknown,14,may,51.0,5,-1,0,unknown,no
34,blue-collar,married,secondary,no,91,yes,no,unknown,23,may,38.0,1,-1,0,unknown,no
37,self-employed,married,secondary,no,378,no,no,unknown,20,may,145.0,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,91,yes,no,unknown,8,may,219.0,1,-1,0,unknown,no
34,technician,divorced,tertiary,no,970,no,no,unknown,8,may,287.0,2,-1,0,unknown,no
37,technician,single,tertiary,no,397,yes,yes,unknown,15,may,348.0,2,-1,0,unknown,no
46,services,married,secondary,no,340,yes,yes,unknown,6,jun,948.0,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,435,yes,no,unknown,9,may,55.0,1,-1,0,unknown,no
44,entrepreneur,married,secondary,no,790,no,yes,unknown,5,jun,348.0,1,-1,0,unknown,no
34,housemaid,divorced,secondary,no,874,yes,no,unknown,7,may,68.0,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,1129,yes,no,unknown,3,jun,120.0,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,-341,yes,no,unknown,19,may,331.0,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,207,yes,no,unknown,28,may,270.0,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,339,yes,no,unknown,9,may,134.0,1,-1,0,unknown,no
23,blue-collar,single,secondary,no,72,yes,no,unknown,15,may,258.0,2,-1,0,unknown,no
52,technician,divorced,secondary,no,76,yes,no,unknown,19,may,629.0,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,960,yes,no,unknown,9,may,273.0,2,-1,0,unknown,no
27,blue-collar,single,tertiary,no,4144,yes,no,unknown,26,may,132.0,4,-1,0,unknown,no
25,blue-collar,single,secondary,no,432,yes,yes,unknown,4,jun,152.0,2,-1,0,unknown,no
35,technician,divorced,secondary,no,627,yes,no,unknown,8,may,283.0,2,-1,0,unknown,no
52,management,married,unknown,no,0,no,no,unknown,6,jun,191.0,2,-1,0,unknown,no
38,management,married,tertiary,no,104,yes,no,unknown,28,may,106.0,2,-1,0,unknown,no
29,student,single,secondary,no,255,no,no,unknown,28,may,59.0,2,-1,0,unknown,no
27,admin.,married,secondary,no,163,yes,no,unknown,15,may,380.0,1,-1,0,unknown,no
48,management,married,tertiary,no,630,no,no,unknown,2,jun,116.0,2,-1,0,unknown,no
35,management,single,tertiary,no,49,no,yes,unknown,21,may,136.0,5,-1,0,unknown,no
41,services,married,primary,no,732,yes,no,unknown,15,may,340.0,9,-1,0,unknown,no
31,services,single,secondary,no,19,no,no,unknown,21,may,189.0,1,-1,0,unknown,no
58,management,married,tertiary,no,3136,yes,no,unknown,7,may,135.0,1,-1,0,unknown,no
31,management,single,tertiary,no,61,yes,no,unknown,3,jun,132.0,11,-1,0,unknown,no
32,services,married,secondary,no,6436,no,no,unknown,20,may,182.0,1,-1,0,unknown,no
29,admin.,married,secondary,no,426,yes,yes,unknown,28,may,322.0,3,-1,0,unknown,no
42,technician,married,secondary,no,0,no,no,unknown,13,may,107.0,1,-1,0,unknown,no
30,admin.,single,secondary,no,1504,yes,no,unknown,27,may,82.0,2,-1,0,unknown,no
54,technician,married,secondary,no,50,yes,no,unknown,19,may,212.0,1,-1,0,unknown,no
51,technician,married,secondary,no,510,no,no,unknown,9,jun,152.0,2,-1,0,unknown,no
30,admin.,divorced,secondary,no,339,no,no,unknown,19,may,56.0,2,-1,0,unknown,no
36,services,married,secondary,no,849,yes,no,unknown,8,may,132.0,2,-1,0,unknown,no
30,technician,single,tertiary,no,2593,no,no,unknown,7,may,14.0,2,-1,0,unknown,no
55,technician,married,secondary,no,1040,no,no,unknown,15,may,238.0,1,-1,0,unknown,no
32,services,married,secondary,no,8594,yes,no,unknown,23,may,223.0,2,-1,0,unknown,no
39,blue-collar,married,primary,no,568,yes,no,unknown,26,may,94.0,1,-1,0,unknown,no
35,technician,married,tertiary,no,477,yes,no,unknown,29,may,253.0,2,-1,0,unknown,no
41,blue-collar,married,primary,no,873,yes,no,unknown,7,may,14.0,5,-1,0,unknown,no
46,blue-collar,married,primary,no,5343,no,yes,unknown,30,may,109.0,2,-1,0,unknown,no
36,blue-collar,married,primary,no,-205,yes,no,unknown,23,may,221.0,3,-1,0,unknown,no
32,technician,married,tertiary,no,-732,yes,no,unknown,23,may,117.0,2,-1,0,unknown,no
54,technician,married,secondary,no,1075,yes,no,unknown,14,may,70.0,1,-1,0,unknown,no
33,blue-collar,married,unknown,no,557,yes,no,unknown,20,may,158.0,2,-1,0,unknown,no
36,management,single,tertiary,no,-197,yes,no,unknown,21,may,775.0,4,-1,0,unknown,no
45,admin.,divorced,secondary,no,184,yes,no,unknown,2,jun,297.0,2,-1,0,unknown,no
38,technician,single,secondary,no,82,yes,no,unknown,23,may,221.0,7,-1,0,unknown,no
56,management,divorced,tertiary,no,182,yes,no,unknown,27,may,148.0,1,-1,0,unknown,no
39,technician,married,secondary,no,3070,yes,no,unknown,7,may,177.0,1,-1,0,unknown,no
26,technician,married,secondary,no,-92,yes,yes,unknown,27,may,170.0,1,-1,0,unknown,no
45,unemployed,married,secondary,no,1165,yes,no,unknown,9,may,189.0,1,-1,0,unknown,no
31,services,single,secondary,no,2609,yes,no,unknown,23,may,163.0,3,-1,0,unknown,no
40,blue-collar,married,primary,no,510,yes,no,unknown,2,jun,34.0,6,-1,0,unknown,no
36,technician,single,secondary,no,432,yes,no,unknown,30,may,152.0,2,-1,0,unknown,no
26,admin.,divorced,secondary,no,644,yes,no,unknown,30,may,627.0,2,-1,0,unknown,no
25,blue-collar,single,primary,no,-579,yes,no,unknown,4,jun,283.0,2,-1,0,unknown,no
38,management,divorced,secondary,no,356,yes,no,unknown,9,jun,332.0,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,294,yes,no,unknown,12,may,81.0,2,-1,0,unknown,no
56,admin.,divorced,secondary,no,6525,yes,no,unknown,8,may,350.0,1,-1,0,unknown,no
57,blue-collar,married,secondary,no,223,yes,no,unknown,5,jun,175.0,2,-1,0,unknown,no
50,blue-collar,married,primary,no,-240,yes,yes,unknown,29,may,405.0,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,4497,no,no,unknown,5,jun,150.0,1,-1,0,unknown,no
39,technician,married,tertiary,no,5801,yes,yes,unknown,2,jun,123.0,2,-1,0,unknown,no
49,blue-collar,married,primary,no,-100,yes,no,unknown,8,may,369.0,8,-1,0,unknown,no
58,self-employed,married,primary,no,603,yes,no,unknown,9,jun,250.0,1,-1,0,unknown,no
35,self-employed,married,tertiary,no,5541,yes,no,unknown,5,jun,105.0,9,-1,0,unknown,no
30,technician,divorced,secondary,no,6427,no,no,unknown,26,may,363.0,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,1854,yes,no,unknown,27,may,361.0,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,520,yes,no,unknown,20,may,153.0,1,-1,0,unknown,no
45,blue-collar,single,secondary,no,171,yes,no,unknown,12,may,151.0,1,-1,0,unknown,no
44,services,divorced,secondary,no,-9,yes,no,unknown,7,may,141.0,1,-1,0,unknown,no
54,technician,divorced,secondary,no,-45,yes,yes,unknown,9,may,86.0,1,-1,0,unknown,no
40,blue-collar,single,secondary,no,356,yes,yes,unknown,8,may,67.0,3,-1,0,unknown,no
32,entrepreneur,divorced,secondary,no,1785,yes,yes,unknown,6,may,287.0,2,-1,0,unknown,no
45,technician,divorced,secondary,no,431,yes,no,unknown,3,jun,79.0,1,-1,0,unknown,no
23,blue-collar,married,secondary,no,134,yes,no,unknown,13,may,2610.0,2,-1,0,unknown,yes
31,blue-collar,single,secondary,no,1135,yes,yes,unknown,27,may,150.0,2,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,4220,yes,no,unknown,8,may,35.0,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,1691,yes,no,unknown,15,may,461.0,1,-1,0,unknown,yes
53,retired,married,primary,no,255,no,no,unknown,9,jun,514.0,2,-1,0,unknown,no
35,management,married,tertiary,no,0,no,no,unknown,28,may,166.0,2,-1,0,unknown,no
24,admin.,single,unknown,no,307,no,no,unknown,27,may,131.0,1,-1,0,unknown,no
47,management,married,tertiary,no,-22,yes,no,unknown,5,may,166.0,2,-1,0,unknown,no
46,services,married,primary,no,1903,yes,no,unknown,7,may,333.0,1,-1,0,unknown,no
32,admin.,married,unknown,no,1374,yes,no,unknown,19,may,378.0,2,-1,0,unknown,no
33,management,married,tertiary,no,429,yes,no,unknown,29,may,416.0,1,-1,0,unknown,no
29,admin.,married,secondary,no,968,yes,no,unknown,12,may,173.0,1,-1,0,unknown,no
23,services,single,unknown,no,795,yes,no,unknown,13,may,506.0,5,-1,0,unknown,no
42,management,single,tertiary,no,0,yes,no,unknown,15,may,125.0,2,-1,0,unknown,no
49,services,married,secondary,no,8,yes,no,unknown,4,jun,47.0,3,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,21,no,no,unknown,8,may,199.0,1,-1,0,unknown,no
38,management,married,tertiary,no,-306,yes,no,unknown,16,may,268.0,2,-1,0,unknown,no
36,services,married,secondary,no,684,yes,no,unknown,30,may,221.0,1,-1,0,unknown,no
39,management,single,tertiary,no,237,yes,no,unknown,8,may,197.0,4,-1,0,unknown,no
37,services,married,secondary,no,3762,no,no,unknown,13,may,127.0,1,-1,0,unknown,no
47,technician,married,secondary,no,-79,no,no,unknown,5,may,166.0,3,-1,0,unknown,no
48,management,single,tertiary,no,1093,no,no,unknown,14,may,56.0,1,-1,0,unknown,no
59,admin.,divorced,primary,no,958,yes,no,unknown,16,may,250.0,7,-1,0,unknown,no
39,management,single,tertiary,no,860,yes,no,unknown,2,jun,90.0,3,-1,0,unknown,no
50,housemaid,married,secondary,no,550,yes,no,unknown,9,jun,65.0,2,-1,0,unknown,no
36,management,single,secondary,no,439,no,no,unknown,30,may,341.0,2,-1,0,unknown,no
29,management,single,tertiary,no,-255,yes,no,unknown,4,jun,311.0,1,-1,0,unknown,no
40,technician,single,secondary,no,0,no,no,unknown,15,may,58.0,2,-1,0,unknown,no
47,unemployed,married,secondary,no,86,yes,no,unknown,30,may,218.0,3,-1,0,unknown,no
46,management,single,tertiary,no,2201,yes,yes,unknown,8,may,364.0,5,-1,0,unknown,no
36,management,single,tertiary,no,1012,yes,no,unknown,2,jun,124.0,2,-1,0,unknown,no
51,management,divorced,primary,no,2790,no,no,unknown,6,jun,52.0,2,-1,0,unknown,no
49,technician,married,secondary,no,0,yes,no,unknown,6,jun,312.0,1,-1,0,unknown,no
37,management,single,tertiary,no,2192,yes,no,unknown,2,jun,124.0,2,-1,0,unknown,no
30,technician,single,tertiary,no,850,yes,no,unknown,30,may,297.0,3,-1,0,unknown,no
35,technician,married,secondary,no,4656,yes,no,unknown,27,may,224.0,1,-1,0,unknown,no
30,services,single,secondary,no,1177,no,yes,unknown,4,jun,136.0,4,-1,0,unknown,no
52,management,divorced,tertiary,no,1550,no,no,unknown,2,jun,107.0,10,-1,0,unknown,no
30,technician,married,secondary,no,2611,yes,no,unknown,6,jun,166.0,3,-1,0,unknown,no
33,unemployed,married,secondary,no,3841,yes,no,unknown,27,may,130.0,1,-1,0,unknown,no
28,services,single,tertiary,no,4258,yes,no,unknown,15,may,137.0,3,-1,0,unknown,no
